   4.3549000e+04   8.0765000e+04   4.1750000e+02
   4.3749000e+04   8.0765000e+04   4.1750000e+02
   4.3949000e+04   8.0765000e+04   4.1750000e+02
   4.4149000e+04   8.0765000e+04   4.1750000e+02
   4.4349000e+04   8.0765000e+04   4.1750000e+02
   4.4549000e+04   8.0765000e+04   4.1750000e+02
   4.4749000e+04   8.0765000e+04   4.1750000e+02
   4.4949000e+04   8.0765000e+04   4.1750000e+02
   4.5149000e+04   8.0765000e+04   4.1750000e+02
   4.5349000e+04   8.0765000e+04   4.1750000e+02
   4.3549000e+04   8.0865000e+04   4.1750000e+02
   4.3749000e+04   8.0865000e+04   4.1750000e+02
   4.3949000e+04   8.0865000e+04   4.1750000e+02
   4.4149000e+04   8.0865000e+04   4.1750000e+02
   4.4349000e+04   8.0865000e+04   4.1750000e+02
   4.4549000e+04   8.0865000e+04   4.1750000e+02
   4.4749000e+04   8.0865000e+04   4.1750000e+02
   4.4949000e+04   8.0865000e+04   4.1750000e+02
   4.5149000e+04   8.0865000e+04   4.1750000e+02
   4.5349000e+04   8.0865000e+04   4.1750000e+02
   4.3549000e+04   8.0965000e+04   4.1750000e+02
   4.3749000e+04   8.0965000e+04   4.1750000e+02
   4.3949000e+04   8.0965000e+04   4.1750000e+02
   4.4149000e+04   8.0965000e+04   4.1750000e+02
   4.4349000e+04   8.0965000e+04   4.1750000e+02
   4.4549000e+04   8.0965000e+04   4.1750000e+02
   4.4749000e+04   8.0965000e+04   4.1750000e+02
   4.4949000e+04   8.0965000e+04   4.1750000e+02
   4.5149000e+04   8.0965000e+04   4.1750000e+02
   4.5349000e+04   8.0965000e+04   4.1750000e+02
   4.3549000e+04   8.1065000e+04   4.1750000e+02
   4.3749000e+04   8.1065000e+04   4.1750000e+02
   4.3949000e+04   8.1065000e+04   4.1750000e+02
   4.4149000e+04   8.1065000e+04   4.1750000e+02
   4.4349000e+04   8.1065000e+04   4.1750000e+02
   4.4549000e+04   8.1065000e+04   4.1750000e+02
   4.4749000e+04   8.1065000e+04   4.1750000e+02
   4.4949000e+04   8.1065000e+04   4.1750000e+02
   4.5149000e+04   8.1065000e+04   4.1750000e+02
   4.5349000e+04   8.1065000e+04   4.1750000e+02
   4.3549000e+04   8.1165000e+04   4.1750000e+02
   4.3749000e+04   8.1165000e+04   4.1750000e+02
   4.3949000e+04   8.1165000e+04   4.1750000e+02
   4.4149000e+04   8.1165000e+04   4.1750000e+02
   4.4349000e+04   8.1165000e+04   4.1750000e+02
   4.4549000e+04   8.1165000e+04   4.1750000e+02
   4.4749000e+04   8.1165000e+04   4.1750000e+02
   4.4949000e+04   8.1165000e+04   4.1750000e+02
   4.5149000e+04   8.1165000e+04   4.1750000e+02
   4.5349000e+04   8.1165000e+04   4.1750000e+02
   4.3549000e+04   8.0765000e+04   4.6750000e+02
   4.3749000e+04   8.0765000e+04   4.6750000e+02
   4.3949000e+04   8.0765000e+04   4.6750000e+02
   4.4149000e+04   8.0765000e+04   4.6750000e+02
   4.4349000e+04   8.0765000e+04   4.6750000e+02
   4.4549000e+04   8.0765000e+04   4.6750000e+02
   4.4749000e+04   8.0765000e+04   4.6750000e+02
   4.4949000e+04   8.0765000e+04   4.6750000e+02
   4.5149000e+04   8.0765000e+04   4.6750000e+02
   4.5349000e+04   8.0765000e+04   4.6750000e+02
   4.3549000e+04   8.0865000e+04   4.6750000e+02
   4.3749000e+04   8.0865000e+04   4.6750000e+02
   4.3949000e+04   8.0865000e+04   4.6750000e+02
   4.4149000e+04   8.0865000e+04   4.6750000e+02
   4.4349000e+04   8.0865000e+04   4.6750000e+02
   4.4549000e+04   8.0865000e+04   4.6750000e+02
   4.4749000e+04   8.0865000e+04   4.6750000e+02
   4.4949000e+04   8.0865000e+04   4.6750000e+02
   4.5149000e+04   8.0865000e+04   4.6750000e+02
   4.5349000e+04   8.0865000e+04   4.6750000e+02
   4.3549000e+04   8.0965000e+04   4.6750000e+02
   4.3749000e+04   8.0965000e+04   4.6750000e+02
   4.3949000e+04   8.0965000e+04   4.6750000e+02
   4.4149000e+04   8.0965000e+04   4.6750000e+02
   4.4349000e+04   8.0965000e+04   4.6750000e+02
   4.4549000e+04   8.0965000e+04   4.6750000e+02
   4.4749000e+04   8.0965000e+04   4.6750000e+02
   4.4949000e+04   8.0965000e+04   4.6750000e+02
   4.5149000e+04   8.0965000e+04   4.6750000e+02
   4.5349000e+04   8.0965000e+04   4.6750000e+02
   4.3549000e+04   8.1065000e+04   4.6750000e+02
   4.3749000e+04   8.1065000e+04   4.6750000e+02
   4.3949000e+04   8.1065000e+04   4.6750000e+02
   4.4149000e+04   8.1065000e+04   4.6750000e+02
   4.4349000e+04   8.1065000e+04   4.6750000e+02
   4.4549000e+04   8.1065000e+04   4.6750000e+02
   4.4749000e+04   8.1065000e+04   4.6750000e+02
   4.4949000e+04   8.1065000e+04   4.6750000e+02
   4.5149000e+04   8.1065000e+04   4.6750000e+02
   4.5349000e+04   8.1065000e+04   4.6750000e+02
   4.3549000e+04   8.1165000e+04   4.6750000e+02
   4.3749000e+04   8.1165000e+04   4.6750000e+02
   4.3949000e+04   8.1165000e+04   4.6750000e+02
   4.4149000e+04   8.1165000e+04   4.6750000e+02
   4.4349000e+04   8.1165000e+04   4.6750000e+02
   4.4549000e+04   8.1165000e+04   4.6750000e+02
   4.4749000e+04   8.1165000e+04   4.6750000e+02
   4.4949000e+04   8.1165000e+04   4.6750000e+02
   4.5149000e+04   8.1165000e+04   4.6750000e+02
   4.5349000e+04   8.1165000e+04   4.6750000e+02
